ticker,title,summary,link,published
AMZN,"Amazon CEO Jeff Bezos, Wife MacKenzie Set to Divorce","Amazon.com Inc. CEO Jeff Bezos and his wife MacKenzie Bezos announced their decision to divorce after a long trial separation. The announcement comes as Amazon recently became Wall Street's most valuable company, and Jeff Bezos' fortune has soared to over $160 billion. The article also touches on Amazon's growth and diversification since its founding in 1994.",https://www.voanews.com/a/amazon-ceo-jeff-bezos-wife-mackenzie-set-to-divorce/4735516.html,1547032080
AMZN,"JP Morgan's Dimon hosted a private dinner for pharma executives, and a major topic was Amazon","Jamie Dimon hosted a private dinner for pharmaceutical executives, including those from Eli Lilly, Pfizer, and Johnson & Johnson, ahead of J.P. Morgan's health-care conference. A major topic of discussion was Amazon's ambitions in the health-care market and the J.P. Morgan-Amazon-Berkshire Hathaway health partnership. Dimon expressed the group's desire to lower health-care costs, a sentiment echoed by attending executives like Eli Lilly CEO Dave Ricks, who encouraged corporate America to take a more active role in employee health benefits.",https://www.cnbc.com/2019/01/09/jp-morgan-ceo-jamie-dimon-talks-amazon-at-jpm-2019-private-dinner.html,1547040540
AMZN,Exclusive: West Elm Hotel checks into Bay Area with Oakland groundbreaking,"The West Elm Hotel has broken ground in Uptown Oakland, marking the brand's entry into the Bay Area. This four-star hotel will be located near Square's new offices in Uptown Station and thousands of residential units under construction. The article highlights the trend of retailers expanding into the hotel industry.",https://www.bizjournals.com/sanfrancisco/news/2019/01/09/west-elm-hotel-oakland-signature-development.html,1547045520
AMZN,"The Bath & Body Works Semi-Annual Sale Is Ending Soon, So Snag Those $10 Candles While You Still Can","The Bath & Body Works Semi-Annual Sale is coming to an end on January 18th, offering significant discounts of up to 75% off. Shoppers can find deals like $4 body care, $4 Wallflower refills, and 3-Wick Candles for $10, which were originally $25. The sale also brings back discontinued fragrances and provides an opportunity to stock up on new scents for the year.",https://www.elitedaily.com/p/when-does-bath-body-works-semi-annual-sale-end-4-body-care-10-candles-more-are-ending-soon-15728904,1547077918
AMZN,JB Hunt acquires ‘big and bulky’ last-mile provider,"J.B. Hunt has acquired Cory 1st Choice Home Delivery for $100 million to expand its final mile delivery capabilities for ""big and bulky"" products, especially furniture. This strategic investment aims to address the growing demand in e-commerce for oversized items and mitigate issues like damaged deliveries. The acquisition includes 14 warehouses and leverages over 1,000 independent contractors to perform more than 2 million annual deliveries.",https://www.supplychaindive.com/news/JB-Hunt-bulky-oversized-delivery-logistics-acquisition/545849/,1547167276
AMZN,"With Google project, Minnesota joins the boom in megasized data centers","Minnesota is set to join the growing trend of megasized data centers with Google Inc.'s proposed project near the Sherco power generating station in Becker, Minn. This $600 million facility will consume significant electricity and contribute to the regional boom in ""hyperscale"" data centers being built by major tech companies. While these centers employ few people once operational, their construction phases provide hundreds of jobs, particularly for skilled electricians, and are critical for the infrastructure of cloud-based computing.",https://www.startribune.com/with-google-project-minnesota-joins-the-boom-in-megasized-data-centers/504242432,1547261820
AMZN,Walmart and CVS Split Over Pricing,"Walmart and CVS Health's partnership has ended due to a dispute over prescription drug pricing, leading CVS pharmacies to no longer include Walmart pharmacies in their network for most consumers. CVS stock fell 1.5 percent following the announcement, with CVS citing Walmart's requested rates as leading to higher costs for their clients and consumers. Despite the split, CVS stated its retail pharmacy network remains robust, with over 63,000 other pharmacies providing ample access for its members.",https://www.golocalprov.com/business/walmart-and-cvs-split-over-pricing,1547510815
AMZN,BlackRock’s Fink looks to a ‘deep bench’ to pick heir,"Larry Fink, BlackRock's CEO, is looking to his firm's ""deep bench"" of executives to name a successor, with Mark Wiedman's recent promotion positioning him at the top of the list. Despite this, other senior figures including Mark McCombe, Mark Wiseman, Rob Goldstein, Rob Kapito, and Rich Kushel remain in contention. The article details the backgrounds, key accomplishments, and potential challenges for each of these possible heirs to the leadership of the $6.4tn asset management group.",https://www.ft.com/content/9ab2d910-1816-11e9-9e64-d150b3105d21,1547596589
AMZN,"Sears staves off demise, but Volusia Mall store still closing","Sears has secured a reprieve from bankruptcy thanks to a bid from its chairman, Eddie Lampert, which could save approximately 400 stores and tens of thousands of jobs. However, despite this broader development, the Sears department store at Volusia Mall is still slated to close in March as part of previously announced closures. This closure is one of 80 national locations Sears Holdings plans to shutter, while local Sears Hometown and Outlet stores, which are separate entities, will remain open.",https://www.news-journalonline.com/story/business/2019/01/16/sears-staves-off-demise-but-volusia-mall-store-still-closing/6273454007/,1547596876
AMZN,"Netflix beats on subscriber growth, but misses slightly on revenue — stock falls after hours","Netflix reported mixed fourth-quarter 2018 earnings, beating EPS estimates and subscriber additions but falling short on revenue. The company’s stock dropped after hours due to the revenue miss and lower-than-expected guidance for Q1 2019. Despite increased content spending and cash burn, Netflix saw strong international subscriber growth and plans to improve free cash flow after 2019.",https://www.cnbc.com/2019/01/16/netflix-earnings-q4-2018.html,1547738940
AMZN,"Semiconductor Company Wiliot Raises $30 Million, Demos Sticker-Sized Bluetooth Sensor Tag","Wiliot, a fabless semiconductor company, has raised $30 million in Series B funding, bringing its total to $50 million, with investments from Amazon Web Services, Samsung Venture Investment Corp, and Avery Dennison. The company demonstrated its sticker-sized Bluetooth sensor tag, an ARM processor powered by ambient radio frequencies, at NRF 2019. This technology enables disposable, battery-free electronics for IoT, offering new ways for consumers and manufacturers to interact with products and track them in real-time.",https://pulse2.com/wiliot-raises-30-million-sticker-sized-bluetooth-sensor-tag/,1547769085
AMZN,"Amazon pushing hard into ocean shipping, making it easier for Chinese goods to get to you","Amazon has significantly expanded its ocean shipping services from China to the U.S., reportedly sending nearly 4.7 million cartons of consumer goods in the past year. This move is part of Amazon's broader strategy to control its entire transportation network, offering a soup-to-nuts service that eliminates middlemen for goods manufactured in China. Experts believe this development will transform the global e-commerce landscape and accelerate globalization by enabling small Chinese factories to sell directly to American consumers.",https://www.usatoday.com/story/money/2019/01/18/amazon-pushing-hard-into-ocean-shipping-china-u-s/2589422002/,1547855211
AMZN,First battery-free Bluetooth sticker sensor tag demonstrated,"Wiliot, a semiconductor innovator, has demonstrated the first-ever sticker-sized, battery-free Bluetooth sensor tag powered by scavenging ambient radio frequencies. This technology allows for low-cost, disposable electronics capable of connecting products with packaging, enabling new IoT applications. AWS, Samsung, and Avery Dennison have invested in Wiliot, recognizing the potential of these tags for real-time tracking, interactive consumer engagement, and automated product management.",https://www.ept.ca/2019/01/first-battery-free-bluetooth-sticker-sensor-tag-demonstrated/,1548114685
AMZN,"Corsair Vengeance 5180 gaming PC review: ""A beautiful machine with performance to match""","This article reviews the Corsair Vengeance 5180 gaming PC, highlighting its powerful components, excellent dual-chamber design, and brilliant RGB lighting. While acknowledging its large size and non-overclockable CPU, the review praises its performance at 1080p and 1440p and its overall value for gamers seeking a pre-built machine.",https://www.gamesradar.com/corsair-vengeance-5180-gaming-pc-review/,1548115600
AMZN,"Starboard, Elliott Management Call on eBay to Shed StubHub, Classifieds","Activist investors Starboard and Elliott Management are urging eBay to divest its StubHub ticketing and classified-ads businesses. This move comes as eBay's shares have underperformed, with the company struggling to redefine itself beyond its auction house origins and compete with e-commerce giants like Amazon. The proposed changes by these hedge funds could lead to a significant restructuring of the company.",https://www.wsj.com/articles/elliott-management-calls-for-ebay-to-shed-stubhub-classified-ads-business-11548166204?gaa_at=eafs&gaa_n=AWEtsqc2XK_MufT4N43rYfITjhOycdUndUdhamh6idYDkF_BgdgAalXIqC4P&gaa_ts=6907f686&gaa_sig=T311bVvEWSqUFMug5zgdLIlUuFnZEnB06SgG_cBWgaPGqqNJVpF8f_H1lfoIo4BMHPqEjoYPgQU5-fPvPWi7jg%3D%3D,1548115955
AMZN,20 Things You Didn’t Know about Sierra Trading Post,"This article details 20 lesser-known facts about Sierra Trading Post, from its founding by Keith and Bobbi Richardson in 1986 to its acquisition by TJX Companies in 2012. It covers the company's growth, catalog innovations, relocation to Cheyenne, early online presence, community involvement, unique company culture, and the founders' passion for breeding German Shorthaired Pointers. The article highlights Sierra's commitment to quality outdoor products and its significant contributions to local economies.",https://moneyinc.com/sierra-trading-post/,1548120426
AMZN,Weis Markets rolls out aggressive price cuts,"Weis Markets has implemented its most aggressive price reduction program to date, cutting prices on over 7,000 products to compete with rivals like Giant, Wegmans, Aldi, and Walmart. This ""Low, Low Price"" program follows a previous $101 million investment in store upgrades and technology, and aims to attract price-sensitive shoppers and retain loyal customers amidst increasing competition and rising food prices. The company reported a significant profit increase of 200% in the same quarter of the prior year, suggesting a positive financial position for this strategic move.",https://www.grocerydive.com/news/weis-markets-rolls-out-aggressive-price-cuts/546466/,1548121274
AMZN,Elliott pushes for organizational changes at eBay after taking $1.4B stake,"Activist hedge fund Elliott Management Corp. has acquired a $1.4 billion stake in eBay Inc. and is pushing for significant organizational changes, including the sale of its online classifieds unit and StubHub ticket marketplace. Elliott believes these units would be more valuable as independent companies and that the divestitures would allow eBay to focus more sharply on its core e-commerce marketplace. The firm also recommends operational improvements and believes these changes could nearly double eBay's stock price.",https://siliconangle.com/2019/01/22/elliott-pushes-organizational-changes-ebay-taking-1-4b-sake/,1548160020
AMZN,The Ultimate Digital Transformation: Microsoft Helps Kroger Become Tech Company,"Kroger, America's largest grocery retailer, is undergoing a significant digital transformation by partnering with Microsoft to become a technology company. They are developing and selling cloud-based ""Retail as a Service"" (RaaS) solutions, powered by Microsoft Azure and IoT, to other retailers. This initiative aims to redefine the shopping experience through innovations like paperless smart shelves and hyper-personalization, creating new revenue opportunities beyond traditional grocery operations.",https://cloudwars.com/cloud/the-ultimate-digital-transformation-microsoft-helps-kroger-become-tech-company/,1548204130
AMZN,Sonos Amp Streaming Amplifier Review,"The Sonos Amp streaming amplifier is reviewed, highlighting its versatility and ease of integration into Sonos multiroom audio systems, despite some limitations in EQ and sound with certain speakers. This new device replaces the Connect:Amp, offering enhanced features and design improvements based on extensive feedback from custom integrators and DIY enthusiasts, effectively bridging the gap between consumer preferences and professional installation needs.",https://www.soundandvision.com/content/sonos-amp-streaming-amplifier-review,1548206525
AMZN,Synchrony Says Walmart to Drop Lawsuit Against Credit-Card Issuer,"Synchrony Financial announced that Walmart Inc. has agreed to dismiss a lawsuit against the bank, which alleged that Synchrony breached the terms of their credit-card deal. Walmart had sought at least $800 million in damages. This development follows Walmart's decision last year to replace Synchrony as its exclusive credit-card issuer with Capital One Financial Corp.",https://www.wsj.com/articles/synchrony-says-walmart-to-drop-lawsuit-against-credit-card-issuer-11548249804?gaa_at=eafs&gaa_n=AWEtsqdlixpe7ePPa2hstwlz1Uo3W3KryR7SUnZWuIihWYbRCX2aqak5rg3t&gaa_ts=690807f9&gaa_sig=skzA9YpnKd-upkaLWW4LG6C-ylY3xDZ3u2bYRWQli_3oO_aoU6bzqF55t8AXMA08NxEXqwMoUVsgDtyPUbX-EQ%3D%3D,1548206789
AMZN,JPMorgan spinoff Kadena puts blockchain on AWS—and on the table for small and medium-sized businesses,"Kadena, a JPMorgan spinoff, is making blockchain technology accessible to small and medium-sized businesses by moving its development platform to Amazon Web Services (AWS), aiming to reduce development costs. This move allows companies, including those in healthcare, to experiment with and implement rudimentary blockchain solutions with ease. The company hopes to democratize blockchain access, moving beyond the current landscape where adoption has been primarily by larger firms due to high development costs.",https://www.fiercehealthcare.com/tech/jp-morgan-spinoff-kadena-puts-blockchain-development-platform-aws,1548234060
AMZN,Amazon Stock Rises as the 'Scout' Delivery Robot Is Unveiled,"Amazon announced the launch of its new delivery robot, ""Scout,"" a cooler-sized ground unit designed for autonomous package delivery, initially accompanied by an Amazon employee. This announcement led to a 0.91 percent rise in Amazon's stock prices. The article also mentions other strong performers in the Entrepreneur Index™, including NVIDIA Corp. and Analog Devices, while J.M. Smucker Company, OReilly Auto Parts, and Brown-Forman Corp saw declines.",https://www.middletownpress.com/news/article/Amazon-Stock-Rises-as-the-Scout-Delivery-Robot-13559599.php,1548459705
AMZN,REIT Warehouse Logistics Being Redefined by Prologis,"Prologis, a leading logistics REIT, is redefining warehouse logistics by developing multi-story distribution centers in urban areas to meet the rising demand for faster e-commerce delivery. Their ""Georgetown Crossroads"" project in Seattle, the first U.S. multi-story warehouse serviceable by tractor-trailer trucks, highlights a strategy to densify sites in land-constrained metropolitan areas. This approach addresses the need to be closer to consumers and overcomes the limitations of traditional single-story warehouses on city outskirts, though it involves higher land acquisition and construction costs.",https://www.reit.com/news/reit-magazine/january-february-2019/reit-warehouse-logistics-being-redefined-prologis,1548637611
AMZN,Why You Should Include ETFs in Your Portfolio,"ETFs offer a convenient and easy way to diversify a portfolio, combining features of individual stocks and mutual funds. They allow investors to participate in entire sectors, avoid single stock risk, and benefit from lower fees and greater tax efficiency compared to traditional mutual funds. The article also covers how to choose and purchase ETFs, as well as several investing strategies.",https://money.usnews.com/investing/funds/articles/what-is-an-etf,1548692760
AMZN,"Caterpillar, Nvidia Warnings Send Wall Street Tumbling","U.S. stocks tumbled following warnings from Caterpillar and Nvidia, which highlighted concerns about a slowing Chinese economy and the impact of tariffs on corporate profits. Caterpillar missed profit estimates due to softening demand in China and rising costs, while Nvidia cut its revenue forecast due to weak demand and lower data center sales. This sent major indexes like the Dow, S&P 500, and Nasdaq Composite lower, despite overall positive earnings reports.",https://www.voanews.com/a/caterpillar-and-nvidia-warnings-send-wall-street-tumbling/4763074.html,1548714600
AMZN,What’s Changed: 2019 Gartner Magic Quadrant for Data Management Solutions for Analytics,"This article reviews the 2019 Gartner Magic Quadrant for Data Management Solutions for Analytics (DMSA), highlighting key changes since the previous report. It discusses shifts in vendor positions, new entrants, and removals, focusing on the evolution of major players like Oracle, Microsoft, Amazon Web Services, SAP, Teradata, IBM, Snowflake, Google, and MarkLogic. The article also touches upon the general trends in DMSA, emphasizing the growing importance of cloud and the diverse approaches taken by niche and leading providers.",https://solutionsreview.com/data-management/whats-changed-2019-gartner-magic-quadrant-for-data-management-solutions-for-analytics/,1548722224
AMZN,FedEx Introduces Way for Retailers to Outrace Amazon in Delivery,"FedEx has introduced a new late-night shipping option for retailers, allowing them to offer next-day delivery for online orders placed as late as midnight. This initiative aims to help retailers compete with Amazon's fast delivery services, with FedEx emphasizing its growth strategy outside of its business with Amazon. The company sees potential in helping other businesses reduce delivery times and expects a significant increase in U.S. package volume by 2025.",https://www.ttnews.com/articles/fedex-introduces-way-retailers-outrace-amazon-delivery,1548761400
AMZN,Fidelity’s Steve Buller Built a Career on Actively Outperforming,"This article features an interview with Steve Buller, a long-serving portfolio manager at Fidelity Investments, discussing his two decades managing the Fidelity Real Estate Investment Portfolio Fund. Buller reflects on the fund's outperformance, the challenges of REIT acceptance, and how major market events have shaped his investment style. He also shares his insights on trending sectors, the impact of international sell-offs, and the future of fund management in a changing technological and financial landscape.",https://www.reit.com/news/reit-magazine/january-february-2019/fidelitys-steve-buller-built-career-actively-outperforming,1548807715
AMZN,Activist Investors Urge eBay To Separate StubHub And Classifieds Businesses,"Activist investor Elliott Management Corporation is urging eBay to restructure by separating its StubHub and Classifieds businesses from its core Marketplace platform to unlock shareholder value. The proposal, supported by another hedge fund, Starboard Value LP, suggests this move, along with cost-cutting and increased share repurchases, could significantly boost eBay's stock performance. This push follows the successful PayPal spin-off in 2015, which was also championed by an activist investor.",https://www.forbes.com/sites/joecornell/2019/01/30/activist-investors-urge-ebay-to-separate-stubhub-and-classifieds-businesses/,1548847980
AMZN,Why Advanced Micro Devices might be important for service providers,"Advanced Micro Devices (AMD) is becoming increasingly important for service providers due to its high-performance server processors like Epyc, which are crucial for hyperscale cloud players and data center updates. The company reported strong financial results in 2018, with significant growth in its data center business, and expects further adoption with its upcoming ""Rome"" processor, which offers improved performance and socket compatibility. As operators like AT&T, Sprint, and Comcast transform their networks with generic hardware, AMD's server technology is poised to play a key role in their data center evolution.",https://www.fierce-network.com/telecom/why-advanced-micro-devices-might-be-important-for-service-providers,1548868140
AMZN,"Plano's Tyler Technologies picks up big-name clients like NASA, Justice Department with latest acquisition","Tyler Technologies announced its acquisition of MicroPact for approximately $185 million, adding major federal clients like NASA and the Department of Justice to its roster. This acquisition significantly expands Tyler Technologies' presence in the federal government sector, which previously constituted less than 1% of its business. The deal also brings new software products and insights from MicroPact's partner-driven business model to Tyler Technologies.",https://www.dallasnews.com/business/technology/2019/02/01/plano-s-tyler-technologies-picks-up-big-name-clients-like-nasa-justice-department-with-latest-acquisition/,1549037640
AMZN,WeWork signs a deal for 11 floors in State Street’s longtime home,"WeWork has signed its largest Boston lease yet, taking 11 floors at One Lincoln Street, formerly State Street Corp.'s long-time home. This expansion will add 4,000 desks and bring WeWork's total Boston-area footprint to 1.1 million square feet, making it a major player in the local office market. However, questions remain about the sustainability of its rapid growth, especially given its reported losses and the potential impact of a future recession.",https://www.bostonglobe.com/business/2019/02/04/wework-signs-deal-for-floors-state-street-longtime-home/dP44Rgr1DSjCcRW8W84pQO/story.html,1549243579
AMZN,"Amazon reports record-breaking holiday sales and earnings, but investors aren’t impressed","Amazon reported record-breaking holiday sales and earnings for its fourth quarter, exceeding analyst expectations with $3 billion in profit and $72.4 billion in revenue. Despite these strong results, the company's stock declined due to a forecast of slowing growth and anticipated increased spending amid HQ2 expansion. This marks the second consecutive holiday quarter Amazon beat estimates, a feat not achieved since 2009.",https://www.marketwatch.com/story/amazon-reports-record-breaking-holiday-sales-and-earnings-but-investors-arent-impressed-2019-01-31?gaa_at=eafs&gaa_n=AWEtsqfdjKlByN314OrzRpcAATLcl_CqIBmrusB2VCRGmtbNk-KXg4umDWAJ&gaa_ts=6907f0a4&gaa_sig=hUmD5Hc2ID3inHWO12LD8Ta-QuvXHGuxfNL-zE69nWMhAzzGMPc0w_ao62lXSkHxqJwmS_ouWiK_K-LIsqoGwg%3D%3D,1549263720
AMZN,Starbucks executive Rosalind Brewer joins Amazon board (Video),"Rosalind Brewer, a Starbucks executive and 2018 PSBJ Women of Influence honoree, has joined Amazon's board. This appointment follows past criticism of Amazon, including from shareholder Rev. Jesse Jackson, regarding the lack of diversity on its executive team and board.",https://www.bizjournals.com/seattle/news/2019/02/04/starbucks-rosalind-brewer-joins-amazon-board.html,1549273260
AMZN,Amazon’s Long Island City HQ will send Altice USA packing,"Amazon's planned takeover of Savanna's One Court Square in Long Island City is forcing broadband giant Altice USA to relocate. Altice USA will move from One Court Square to The Paragon, a nearby converted warehouse, filling its entire 130,000 square feet. This move highlights the immediate impact of Amazon's presence on the Long Island City office and residential markets.",https://nypost.com/2019/02/04/amazons-long-island-city-hq-will-send-altice-usa-packing/,1549279200
AMZN,Amazon names Starbucks executive Rosalind Brewer to its board,"Amazon.com Inc. has appointed Rosalind Brewer, Starbucks Corp's Chief Operating Officer, to its board of directors, making her the first black director of the e-commerce giant. This appointment follows Amazon's commitment last year to increase diversity on its board. Brewer also joins Amazon's leadership development and compensation committee.",https://www.nbcnews.com/news/nbcblk/amazon-names-starbucks-executive-rosalind-brewer-its-board-n966826,1549304760
AMZN,Could a proposed casino revive the York Galleria Mall?,"A proposed mini-casino by Penn National at the York Galleria Mall's former Sears site is hoped to revive the struggling mall, which has lost $30 million in assessed value over 20 years. The casino is expected to draw new interest, potentially attracting other businesses and generating up to $1 million annually for Springettsbury Township. This development aligns with a broader trend of malls redefining their roles as mixed-use hubs beyond traditional retail, adapting to societal changes and online shopping.",https://www.yorkdispatch.com/story/news/local/2019/02/06/could-proposed-casino-revive-york-galleria-mall/2681315002/,1549324876
AMZN,Grocery Wholesaler UNFI Reorganizes Pacific Northwest Distribution Network,"UNFI (United Natural Foods Inc.) is reorganizing its Pacific Northwest distribution network to improve synergies following its acquisition of Supervalu. The company plans to build a new 1.2 million-square-foot facility in Centralia, Wash., and expand a current Ridgefield, Wash., facility to 800,000 square feet, which will lead to the closure of three existing distribution centers. This optimization aims to enhance inventory management, logistics, and achieve synergy goals related to the Supervalu acquisition.",https://progressivegrocer.com/grocery-wholesaler-unfi-reorganizes-pacific-northwest-distribution-network,1549416736
AMZN,Amazon Eases Into Self-Driving Tech By Joining Aurora's $530 Million Funding Surge,"Aurora, a self-driving technology startup founded by leading researchers, secured over $530 million in Series B funding, with Amazon making a significant investment. The company aims to develop autonomous vehicle technology for other manufacturers rather than building its own fleet. This substantial funding injection underscores the capital-intensive nature of autonomous driving development and Amazon's interest in logistics and goods movement.",https://www.forbes.com/sites/alanohnsman/2019/02/07/amazon-eases-into-self-driving-tech-by-joining-auroras-530-million-funding-surge/,1549537200
AMZN,"Scientists’ discovery could mean less-expensive smartphones, TVs","USC chemists have developed a new copper-based compound that could replace rare and expensive iridium in smartphone and TV screens, potentially leading to cheaper devices without compromising visual quality. This discovery addresses the scarcity of iridium and solves the long-standing problem of short lifetimes for blue light emission in OLED technology. The new rigid copper compound exhibits efficient light emission comparable to iridium, opening new possibilities for display technology and energy-efficient lighting.",https://today.usc.edu/usc-less-expensive-smartphones-tvs/,1549587705
AMZN,A Storm Is Coming to the Global Music Industry — and More than $100 Billion Is at Stake,"Vivendi is selling up to 50% of Universal Music Group, and its projected astronomical valuation could significantly impact the valuations of rivals Sony Music and Warner Music Group. Analysts from Deutsche Bank, Morgan Stanley, Goldman Sachs, and Exane BNP Paribas have provided valuations for UMG ranging from $29 billion to $42 billion, with a ""bull case"" scenario for Morgan Stanley suggesting even higher figures based on streaming growth. This potential Universal Music Group supersale could lead to a combined valuation for the ""big three"" music companies exceeding $100 billion, driven by intense market demand and optimistic streaming forecasts.",https://www.rollingstone.com/music/music-features/universal-music-100-billion-is-at-stake-790966/,1549590074
