ticker,title,summary,link,published
PFE,Ochsner and Pfizer Constructing 'Digital Superhighway' for Clinical Trials,"Ochsner Health System and Pfizer Inc. are building a ""digital superhighway"" for clinical trials using HL7's FHIR standard to quickly transmit data from EHRs. This collaboration aims to enhance patient and clinician access to experimental therapies and streamline clinical research processes. The initiative is focused on digitizing the patient and clinician experience in trials and reducing the burden of manual data entry.",https://www.healthleadersmedia.com/innovation/ochsner-and-pfizer-constructing-digital-superhighway-clinical-trials,1552871191
PFE,"Biogen scraps two Alzheimer drug trials, wipes $18 billion from market value","Biogen Inc. and Eisai Co. Ltd. halted two late-stage trials for their Alzheimer's drug aducanumab after a futility analysis suggested little hope of success, causing Biogen's market value to drop by over $18 billion. This setback highlights the ongoing challenges in Alzheimer's treatment development and raises concerns about Biogen's future growth prospects, prompting analysts to suggest acquisitions for pipeline expansion. The decision also casts doubt on the amyloid-targeting hypothesis for Alzheimer's, pushing research towards alternative approaches.",https://www.reuters.com/article/business/biogen-scraps-two-alzheimer-drug-trials-wipes-18-billion-from-market-value-idUSKCN1R21E2/,1553158020
PFE,Test tube blood vessels coming alive: Study,"Scientists at Yale and Duke University, in coordination with Humacyte, have successfully grown complete blood vessels in a bioreactor from human cells. These lab-grown vessels, called Human Acellular Vessels (HAVs), were surgically implanted into hemodialysis patients and showed the ability to repopulate tissue and self-heal like native blood vessels. While promising for conditions like kidney failure, HAVs are still in the trial phase and require further testing and approval before mainstream medical use.",https://abcnews.go.com/Health/test-tube-blood-vessels-coming-alive-study/story?id=61995694,1553718360
PFE,Veeva Heroes: Recognizing and Celebrating Innovators,"Veeva Systems honors six industry innovators each year with the ""Veeva Heroes"" award, recognizing individuals who have significantly advanced the life sciences industry through their companies. The 2018 honorees from Biogen, Pfizer, Shire, Menarini, Indivior, and Grünenthal are celebrated for their efforts in improving customer engagement, driving digital transformations, and optimizing processes using Veeva's solutions. These individuals pushed boundaries within their organizations, leading to successful implementations and better outcomes across various commercial and operational aspects.",https://www.veeva.com/eu/blog/veeva-heroes-recognizing-and-celebrating-innovators/,1553736970
PFE,Chinese Drugmaker Gets Green Light to Trial Israeli Insulin Capsules,"Hefei Tianmai Biotechnology Development, a Chinese medicine maker, has received regulatory approval to conduct human clinical trials in China for ORMD-0801, an oral insulin pill developed by Israel's Oramed Pharmaceuticals. This development could greatly improve the lives of diabetes patients, with China aiming to complete phase three trials within two years, mirroring US efforts. The oral treatment offers an alternative to insulin injections, addressing issues with protein degradation and absorption, and has shown safety and effectiveness in previous trials in other countries.",https://www.yicaiglobal.com/news/chinese-drugmaker-gets-green-light-to-trial-israeli-insulin-capsules,1553821317
PFE,Starboard abandons campaign to scuttle Bristol-Myers-Celgene deal,"Activist hedge fund Starboard Value LP has abandoned its campaign to block Bristol-Myers Squibb's $74 billion acquisition of Celgene Corp after major proxy advisory firms, ISS and Glass Lewis, endorsed the deal. Despite still believing it is a bad deal, Starboard will withdraw its proxy solicitation, marking a significant victory for Bristol-Myers and its CEO Giovanni Caforio. The decision led to a tightening of the spread between Celgene's share price and the bid value, signaling increased investor confidence in the deal's approval.",https://www.reuters.com/article/business/starboard-abandons-campaign-to-scuttle-bristol-myers-celgene-deal-idUSKCN1RA1ME/,1553879580
PFE,The Merck Healthcare Business Standardizes on Veeva CRM Globally to Improve Commercial Execution Across Channels,"Merck's Healthcare business has chosen Veeva CRM to enhance its operational efficiency and commercial effectiveness across Europe, the Middle East, and Africa (EMEA). This move expands on a multi-year partnership with Veeva, standardizing the use of multichannel Veeva CRM globally after successful implementations in North America, Latin America, and Asia Pacific. The standardization aims to deliver a seamless customer experience through various channels, utilizing solutions like Veeva CLM, Veeva CRM Approved Email, and Veeva CRM MyInsights.",https://www.veeva.com/eu/resources/the-merck-healthcare-business-standardizes-on-veeva-crm-globally-to-improve-commercial-execution-across-channels/,1554341770
PFE,The top 15 pharma companies by 2018 revenue,This article lists the top 15 pharmaceutical companies based on their revenue in 2018. It provides a quick overview of the leading players in the pharma industry for that specific year.,https://www.fiercepharma.com/special-report/top-15-pharma-companies-by-2018-revenue,1554684393
PFE,"Gyroscope advances gene therapy platform, merges with Orbit","UK-based Gyroscope is merging with Orbit Biomedical to create the world’s first end-to-end retinal gene therapy business, aiming to further develop its gene therapy platform for eye diseases. The combined entity will focus on advancing Gyroscope's lead investigational gene therapy, GT005, for dry Age-related Macular Degeneration (AMD), using Orbit's specialized delivery solutions. This merger, backed by venture capital firm Syncona, aims to increase consistency in dosing and make treatments less invasive for widespread use.",https://pmlive.com/pharma_news/gyroscope_advances_gene_therapy_platform_merges_with_orbit_1284279/,1554944500
PFE,Health-care stocks keep getting hammered — Wall Street says this is why,"Health-care stocks continue to face significant pressure, as Wall Street attributes the downturn to the evolving political landscape, including growing calls for lower drug prices and ""Medicare for All."" This political uncertainty is particularly impacting the sector, with notable health companies seeing substantial losses in the Dow Jones Industrial Average. An analyst noted that volatility in health-care stocks often increases during election cycles, suggesting a cyclical pattern to the current market behavior.",https://www.marketwatch.com/story/health-care-stocks-keep-getting-hammered-wall-street-says-this-is-why-2019-04-17?gaa_at=eafs&gaa_n=AWEtsqd3IVhooKVJQQymC-TJlqBlQM7eaI7jDbw-679qABKMlBeyZa6w5Ts3&gaa_ts=69080b73&gaa_sig=CgBnwl-MKM9W6-GRdOQVf6jukNc3L5eMm5q_VHqRzdgp4mMuLi4dL5_w3VQH0DDJ8d5q83aArYtvS6OgyJN9NA%3D%3D,1555572000
PFE,Pfizer recalls more ThermaCare heat wraps that could cause burns,"Pfizer Consumer Healthcare has issued a voluntary recall for one lot of ThermaCare Back Pain Therapy HeatWraps due to the potential for them to become hotter than expected, posing a risk of skin injuries like burns or blisters. This recall affects master lot S97473 and its associated retail display case sub lots distributed nationwide. This is the second recall for ThermaCare products since November, with the previous recall also citing risks of burns due to leaking ingredients.",https://www.mlive.com/sports/kalamazoo/2019/04/pfizer-recalls-more-thermacare-heat-wraps-that-could-cause-burns.html,1556293560
PFE,Why investment giant Blackstone is funding huge drug trials for Novartis and others,"Investment giant Blackstone is aiming to become a major capital source for large pharmaceutical companies, funding drug trials through its new division, Blackstone Life Sciences. The firm acquired Clarus, an investment firm specializing in funding experimental medicines, and has already partnered with Novartis AG to launch Anthos Therapeutics Inc., focusing on developing a new kind of blood thinner. This strategy allows Blackstone to invest in high-growth industries like healthcare while addressing areas of medical research that pharmaceutical companies often overlook due to high costs and risks.",https://www.inquirer.com/business/blackstone-drug-trials-genentech-novartis-johnson-life-science-20190426.html,1556297760
PFE,Vertex CEO Leiden snags 9% pay raise to $18.8M for 'extraordinary' 2018,"Vertex CEO Jeffrey Leiden received a 9% pay raise, bringing his total compensation to $18.8 million in 2018, primarily due to a significant increase in equity-based pay. This raise followed an ""extraordinary"" year for Vertex, marked by the launch of its third cystic fibrosis drug, Symdeko, and a 40% revenue growth. The article also touches upon a controversy regarding Vertex's drug pricing negotiations with health officials in England.",https://www.fiercepharma.com/pharma/vertex-chief-leiden-snags-9-pay-raise-to-18-8m-extraordinary-2018,1556635800
PFE,Pfizer And Others Join Working Group To Use Blockchain Protocol For Supply Chain Management,"Pfizer Inc., McKesson Corporation, AmerisourceBergen Corporation, and Premier Inc. have joined a working group to use blockchain technology to improve chargeback processes in the pharmaceutical industry. The MediLedger Project initiative by Chronicled aims to create a blockchain-based protocol to resolve misalignments between contracting and chargebacks, which represent a significant deduction from gross sales for healthcare product companies. This approach intends to reduce costly errors, increase efficiency, and lower patient care costs by providing a shared, immutable ""source of truth"" for transactions while preserving data privacy.",https://www.forbes.com/sites/rachelwolfson/2019/05/02/pfizer-and-other-healthcare-companies-aim-to-bring-blockchain-based-chargeback-protocol-to-market/,1556780400
PFE,"Pfizer, McKesson, Others Join MediLedger’s Blockchain Project Working Group","Pfizer, McKesson, AmerisourceBergen, and Premier have joined the MediLedger Project Contracting and Chargebacks working group to leverage blockchain technology for improved supply chain efficiency. This initiative aims to streamline the complex chargeback process and enhance data integrity for the pharmaceutical industry. The MediLedger network is also establishing a decentralized blockchain for saleable return drug verification, with goals to go live by Q2 2019.",https://hitconsultant.net/2019/05/06/pfizer-mckesson-others-join-mediledgers-blockchain-project-working-group/,1557103904
PFE,PCC deepens review of GSK-Pfizer deal,"The Philippine Competition Commission (PCC) has initiated a second phase review of GlaxoSmithKline Consumer Healthcare Holdings Ltd.'s (GSK) proposed acquisition of Pfizer Inc.'s global consumer healthcare business. This more detailed inquiry aims to determine if the deal would lessen competition, particularly in pediatric and adult antitussives and expectorants, pediatric analgesics, and nutritive health products, focusing on overlapping products like Sinecod/Robitussin and Calpol/Advil. The review will last for 60 calendar days, following the 30-day preliminary review that concluded in April.",https://www.philstar.com/business/2019/05/07/1915600/pcc-deepens-review-gsk-pfizer-deal,1557191193
PFE,Allogene's CAR T-cell Therapy Treats Multiple Myeloma in Mouse Study,"Allogene Therapeutics' donor-derived CAR T-cell therapy, ALLO-715, demonstrated a durable anti-tumor response in mice with multiple myeloma, while maintaining its characteristics and anti-tumor activity after large-scale manufacturing. Researchers modified donor T-cells to target BCMA-positive cancer cells and included a safety off-switch to minimize graft-versus-host disease. Allogene plans to file an Investigational New Drug Application for ALLO-715 and launch a human Phase 1 clinical trial for multiple myeloma patients later this year.",https://rarecancernews.com/news/allo-715-triggers-durable-anti-tumor-response-in-multiple-myeloma-mice/,1557359193
PFE,"Pfizer to buy Therachon for $340M, taking on BioMarin, Ascendis","Pfizer is set to acquire Therachon for $340 million upfront, plus potential milestone payments of $470 million, to gain an experimental dwarfism therapy, TA-46. This acquisition will position Pfizer as a competitor to BioMarin Pharmaceutical and Ascendis Pharma in the race to develop an approved treatment for achondroplasia. Therachon's other asset, a GLP-2 analog for short bowel syndrome, will be spun out into a new company with investment from Pfizer's venture group.",https://www.biopharmadive.com/news/pfizer-buy-therachon-340m-achondroplasia-biomarin-ascendis/554339/,1557359795
PFE,"Teva and Other Generic Drugmakers Inflated Prices Up to 1,000%, State Prosecutors Say","A lawsuit filed by 44 states alleges that leading generic drug companies, including Teva, Pfizer, Novartis, and Mylan, conspired to inflate prices of over 100 generic drugs by as much as 1,000 percent. The complaint details an industry-wide price-fixing scheme that involved coordinating at industry events to avoid written records and maintain ""fair share"" of markets while raising prices. Teva Pharmaceuticals USA is named as a leader in the conspiracy, which affected drugs for conditions like H.I.V., asthma, high cholesterol, and A.D.H.D.",https://www.nytimes.com/2019/05/11/health/teva-price-fixing-lawsuit.html,1557538008
PFE,AbbVie and Boehringer Ingelheim Settle Over Biosimilar Adalimumab,"AbbVie and Boehringer Ingelheim (BI) have settled a patent litigation regarding BI's adalimumab biosimilar, Cyltezo. Under the agreement, Cyltezo will not enter the US market until July 1, 2023, with BI paying royalties to AbbVie and acknowledging the enforceability of AbbVie's patents for the reference drug, Humira. This settlement resolves all Humira-related patent litigation in the US for BI and aligns with previous agreements made with other biosimilar developers, all preventing market entry before 2023.",https://www.centerforbiosimilars.com/view/abbvie-and-boehringer-ingelheim-settle-over-biosimilar-adalimumab,1557877287
PFE,Lawsuit Claims Seizure Drug Dilantin Causes Cerebellar Brain Atrophy,"A recently filed lawsuit alleges that Pfizer's anti-epileptic drug Dilantin causes patients to suffer from cerebellar brain atrophy. The plaintiff claims Pfizer intentionally misrepresented side effects, concealed study results showing a risk of atrophy, and failed to inform medical professionals and patients about neurological impairment risks. Dilantin, marketed since 1939, is used for epilepsy and seizures, but studies have linked it to cerebellar atrophy, a condition involving neuron deterioration in the brain's coordination center.",https://topclassactions.com/lawsuit-settlements/prescription/lawsuit-claims-seizure-drug-dilantin-causes-cerebellar-brain-atrophy/,1558400792
