ticker,title,summary,link,published
MA,OpenText announces fresh partnerships and talks Google at Enterprise World,"OpenText announced expanded partnerships at its Enterprise World event, notably with Google Cloud, where OpenText will be the preferred partner for Enterprise Information Management Services (EIM). The company emphasized alignment with partners and a cloud-first strategy, while also maintaining support for on-premises deployments. OpenText also revealed a new partnership with Mastercard to offer spot financing to automotive clients.",https://channeldailynews.com/news/opentext-enterprise-world/68024,1563238919
MA,Capital One data breach: The main takeaway for consumers,"The Capital One data breach, affecting over 106 million customers, highlights the critical need for consumers to actively monitor and protect their financial information. Experts advise regular transaction monitoring, varied passwords, security questions, and suspicious activity alerts to prevent personal financial crises. While consumers have a role, companies are ultimately responsible for data protection and implementing robust cybersecurity measures to prevent such breaches.",https://www.foxbusiness.com/markets/what-capital-one-data-breach-means-for-consumers,1565025600
MA,Here’s how the stocks held by Warren Buffett’s Berkshire Hathaway have performed in 2019,"This article examines the performance of stocks held by Warren Buffett’s Berkshire Hathaway in 2019, highlighting top performers like Mastercard and Costco, and significant underperformers like Kraft Heinz. It delves into the challenges faced by Kraft Heinz, including changing consumer tastes, accounting issues, debt, and an SEC investigation, and mentions Buffett's regrets regarding his investment in the company.",https://www.marketwatch.com/story/heres-how-the-stocks-held-by-warren-buffetts-berkshire-hathaway-have-performed-in-2019-2019-08-29?gaa_at=eafs&gaa_n=AWEtsqfa1iWScbFPRBbckpau63f24gJF77ATIH1e4CpiHiBs3DmC2UDWS2N3&gaa_ts=6907f2e2&gaa_sig=_WJX1D81hGkOTbP0qp3VLOEUC3hgiRHMUUrlqdLsox-s2-uEs7OE96C0MaAaHBRWCOgm5DYEUuvT8FAfd0tacw%3D%3D,1567236480
MA,"Bangkok tops Paris, London as world's most-visited city MasterCard","Bangkok has been named the world's most-visited city for the fourth consecutive year by MasterCard, attracting 22.8 million visitors. Despite this, Thailand's tourism industry faces challenges due to a drop in Chinese arrivals, though this has been partially offset by an increase in Indian tourists. The government is working to boost tourism by extending visa fee waivers and anticipating future growth from emerging markets.","https://thepeninsulaqatar.com/article/04/09/2019/Bangkok-tops-Paris,-London-as-world-s-most-visited-city-MasterCard",1567635060
MA,"Crypto firm hired actors to pose as Comerica, Mastercard execs, bank says","Comerica Bank is accusing crypto firm VRB of brand infringement after VRB allegedly used actors posing as Comerica and Mastercard executives to scam investors. VRB falsely claimed Comerica as a financial backer and guaranteed refunds, while Mastercard also denied any affiliation with the company. This incident highlights the prevalence of scams in the cryptocurrency market.",https://www.bankingdive.com/news/comerica-mastercard-actor-vrb-brand-infringement-event-asia-crypto/564772/,1570668417
MA,Sallie Mae launches credit cards aimed at student loan borrowers,"Student loan lender Sallie Mae has introduced three new cash-back credit cards specifically designed for college students and recent graduates. These cards, Ignite, Accelerate, and Evolve, aim to help borrowers establish credit responsibly and offer incentives such as bonuses on cash-back rewards used to pay down student loans. While the cards have no annual fee and an introductory 0% APR, potential cardholders should be aware of the variable APR ranging from 14.99% to 24.99% after the introductory period.",https://www.cnbc.com/2019/10/15/sallie-mae-launches-credit-cards-aimed-at-student-loan-borrowers.html,1571133600
MA,"Visa, Mastercard Say They Just Made Mobile Shopping a Lot Easier","Visa, Mastercard, American Express, and Discover have partnered to launch a one-click checkout option for online mobile shopping, aiming to simplify the purchasing process and reduce ""online cart abandonment."" This new service competes with existing offerings from PayPal and Apple Pay by allowing consumers to save their payment details and bypass the need to manually enter credit card information for each transaction. The initiative seeks to address the frustration associated with inputting credit card details on small screens, which currently costs retailers billions in lost sales.",https://www.bloomberg.com/news/articles/2019-10-22/visa-mastercard-amex-debut-competitor-to-paypal-apple-pay,1571731200
MA,Cashless no more: Kroger Visa credit card ban ended following year-long fight over fees,"Kroger has ended its more than year-long ban on Visa credit cards, now accepting them at all of its stores nationwide. The supermarket giant had previously stopped accepting Visa at some subsidiaries due to ""excessive fees,"" but has since reversed its decision. While the specific terms of the resolution are unknown, analysts view this as a win for Visa and the broader card industry, avoiding potential consumer-unfriendly surcharges or lost sales for merchants.",https://www.cbsnews.com/news/kroger-visa-credit-card-ban-ended-following-fight-over-fees/,1572456300
MA,American Express Relaunched the Green Card—And It's Greener Than the Original,"American Express has relaunched its Green Card, now named Green from Amex, featuring a design primarily manufactured from plastic recovered from oceans and coasts in partnership with Parley for the Oceans. This initiative is part of Amex's broader commitment to eliminate single-use plastics and includes a card recycling program and options for customers to redeem reward points for eco-friendly products. Other financial institutions like Mastercard and Visa are also taking steps to reduce their environmental impact, reflecting a growing consumer demand for environmentally conscious companies.",https://triplepundit.com/2019/american-express-relaunched-green-card-and-its-greener-original/,1572565891
MA,Shaking the Latin American Equilibrium: The Petrobras & Odebrecht Corruption Scandals,"This article details the massive Petrobras and Odebrecht corruption scandals, which began as a small money laundering investigation in Brazil and uncovered widespread bribery and fraud across Latin America. It examines the profound impact of these scandals, including major settlements with U.S. authorities and the resulting push for political and corporate reform in the region. The author discusses how these events are challenging deeply entrenched institutional corruption, possibly leading to more transparent and competitive markets.",https://news.law.fordham.edu/jcfl/2019/11/04/shaking-the-latin-american-equilibrium-the-petrobras-odebrecht-corruption-scandals/,1572829576
MA,"Elavon to acquire Sage Pay, a gateway that competes with Stripe, PayPal and Adyen, for $300M","Elavon, a subsidiary of US Bancorp, announced its acquisition of Sage Pay for £232 million ($300 million). This deal aims to boost Elavon's presence in the European e-commerce market, particularly in the UK and Ireland, and reflects the ongoing consolidation trend in the fragmented payment processing industry. Sage Group, Sage Pay's owner, is divesting payment assets to focus on accounting and payroll software.",https://techcrunch.com/2019/11/18/elavon-to-acquire-sage-pay-a-gateway-that-competes-with-stripe-paypal-and-adyen-for-300m/,1574041560
MA,American Express offers merchants up to $450K sign-on bonus to boost acceptance,"American Express is offering sign-on bonuses of $10,000 to $450,000 to encourage businesses to accept its payment cards, aiming to close the acceptance gap with Mastercard and Visa. This strategy is part of a multiyear effort to expand its merchant network and counter higher interchange fees, despite AmEx customers typically spending more. The company has focused on strategically targeting holdout merchants and salesforce incentives to achieve this growth.",https://www.bankingdive.com/news/american-express-offers-signing-bonuses-boost-merchant-acceptance/567620/,1574207489
MA,"PAGS Stock Price, Quote & Chart | PAGSEGURO DIGITAL LTD-CL A (NYSE:PAGS)","This article provides a detailed overview of PagSeguro Digital Ltd. (NYSE: PAGS) stock, including its current price of $9.37, performance metrics, and key statistics. It also covers technical and fundamental analysis ratings from ChartMill, recent earnings reports, analyst forecasts, and company profile information. Investors can find data on market capitalization, P/E ratio, dividend yield, and future growth expectations for this financial technology company.",https://www.chartmill.com/stock/quote/PAGS/profile,1575013969
MA,Visa and MoneyGram Partner on Debit Card Cross Border Transactions,"MoneyGram has partnered with Visa to enhance its debit card solution, allowing nearly instant cross-border fund transfers to select countries via Visa Direct. This expansion leverages Visa's real-time push payments platform for international P2P debit card deposit services, starting with the U.S. to Spain and the Philippines. The collaboration aims to capitalize on the growing demand for real-time P2P payments, especially through mobile transactions, and boost MoneyGram's digital business.",https://www.paymentsjournal.com/visa-and-moneygram-partner-on-debit-card-cross-border-transactions/,1575593515
MA,"Vanguard Information Technology ETF: Expensive, But Should Be Okay To Continue To Own","The article analyzes the Vanguard Information Technology ETF (VGT), noting its portfolio of large-cap technology stocks with competitive positions. Despite its current premium valuation, the fund is deemed suitable for continued ownership due to the long-term growth outlook of its holdings and their ""moaty"" characteristics like recurring revenues and strong ecosystems.",https://www.etftrends.com/vanguard-information-technology-etf-expensive-but-should-be-okay-to-continue-to-own/,1577064975
MA,Top 10 Tech Acquisitions of 2019 | YearEnder | Toolbox,"The article reviews the top 10 tech acquisitions of 2019, totaling $100 billion, by major tech and financial giants like Apple, Nvidia, Salesforce, FIS Global, Mastercard, and PayPal. These acquisitions aimed to diversify product offerings, introduce new features, and expand market presence in areas such as fintech, security, software, and hardware. The article also discusses key lessons businesses can learn from these acquisition trends, highlighting the drive for digital transformation and customer-centricity.",https://www.spiceworks.com/finance/fintech/articles/top-10-tech-acquisitions-of-2019/,1579213602
MA,"American Express catches up to Visa, Mastercard in acceptance, it reports","American Express announced it has achieved ""virtual parity"" in merchant acceptance with Visa and Mastercard by adding 1 million U.S. merchants last year. This achievement is attributed to programs like OptBlue, which enticed small businesses with lower costs, and sign-on bonuses. Despite lingering public perception of higher fees, the gap in interchange fees between AmEx and its competitors is narrowing.",https://www.bankingdive.com/news/american-express-catches-up-to-visa-mastercard-in-acceptance-it-reports/571057/,1579902423
MA,"Swiping their way higher: Visa, Mastercard could be the next $1 trillion companies","Visa and Mastercard are rapidly increasing in market value, with stocks up roughly 50% in the past year, leading some to believe they could be the next $1 trillion companies by 2023. Their growth is driven by the global shift towards cashless financial transactions and online shopping, with both companies holding significant shares of the credit and debit card market. Despite potential risks from increased competition and regulation, both firms are actively seeking acquisitions to boost their financial technology integration.",https://www.reuters.com/article/business/swiping-their-way-higher-visa-mastercard-could-be-the-next-1-trillion-compani-idUSKBN1ZU0J9/,1580488680
MA,BlackRock is donating $589 million to bolster financial inclusion,"BlackRock is donating its remaining stake in PennyMac Financial Services, valued at $589 million, to philanthropic efforts focused on financial inclusion and socio-economic mobility. Half of the shares will go to the existing BlackRock Charitable Fund, and the other half to the newly created BlackRock Foundation, which will invest in assets and make grants to promote savings habits and access to savings funds. This initiative aligns with CEO Larry Fink's focus on companies serving a social purpose and sustainability.",https://fortune.com/2020/02/13/blackrock-financial-inclusion-donation/,1581630694
MA,"Mastercard CEO Ajay Banga to step down, insider Michael Miebach tapped","Mastercard CEO Ajay Banga will step down at the start of 2021 and will be replaced by Chief Product Officer Michael Miebach. Banga, who became CEO in April 2010, will transition to executive chairman, while Miebach will also join the board and assume the role of president on March 1, 2020. This announcement follows a day after Mastercard issued a revised, lower revenue growth forecast for the first quarter due to the viral outbreak in China, causing shares to fall in premarket trading.",https://www.livemint.com/companies/news/mastercard-ceo-ajay-banga-to-step-down-insider-michael-miebach-tapped-11582638868772.html,1582659000
MA,Technology trumps consumer staples in the hunt for quality,"This article argues that the traditional strength of consumer staples has waned, while the technology sector now offers superior investment opportunities, particularly when viewed through a ""franchise power/growth framework."" It highlights the shift in leadership from consumer staples to IT, attributing technology's rise to strong business franchises, network effects, and a move towards subscription-based software models. The author also compares the portfolio weightings and performance of various quality investment funds, showing a trend towards higher tech exposure.",https://masterinvestor.co.uk/equities/technology-trumps-consumer-staples-in-the-hunt-for-quality/,1583361411
MA,Apple Credit Card: five facts to know ahead of the US August launch,"Apple Inc. has partnered with Mastercard Inc. and Goldman Sachs Group Inc. to launch the Apple Card in the U.S. in August, aiming to reimagine the classic credit card with a focus on simplicity, transparency, and privacy. Key features include enhanced financial control, integration with Apple Wallet for spending insights, real-time finance management, and cash-back rewards. The card also boasts advanced cybersecurity solutions and privacy protections, including specific measures to prevent fraudulent activity and ensure user data is not sold to third parties.",https://fintechmagazine.com/digital-payments/apple-credit-card-five-facts-know-ahead-us-august-launch,1589665037
MA,The true fintech pioneer in the US? American Express is breaking borders,"American Express and Nova Credit have partnered to launch a new service in the US fintech landscape. This collaboration enables immigrants and expats from several countries to use their international credit history to obtain US credit cards, addressing a significant barrier for many new residents. This initiative aims to integrate non-native populations into the US financial system by translating international credit records into US-equivalent scores.",https://fintechmagazine.com/venture-capital/true-fintech-pioneer-us-american-express-breaking-borders,1589665625
MA,Western Union makes offer to buy MoneyGram,"Western Union Co. is reportedly seeking to acquire rival money transfer company MoneyGram International Inc. A takeover offer has been made, though no final decision has been reached. This potential merger would bring together two major U.S. money transfer service providers in a declining market.",https://www.staradvertiser.com/2020/06/01/news/western-union-makes-offer-to-buy-moneygram/,1591051626
MA,Trump Administration Will Not Renew Marriott OFAC License To Manage Hotels In Cuba,"The Trump Administration announced its decision not to renew Marriott International's OFAC license to manage hotels in Cuba, specifically the Four Points Sheraton in Havana, forcing Marriott to cease operations by August 31. This move is seen as a continuation of the administration's policy to reverse Obama-era initiatives with Cuba, viewing commercial activities as unduly benefiting the Cuban government. Marriott expressed disappointment but hopes to return if U.S. government policy changes.",https://www.cubatrade.org/blog/2020/6/5/trump-administration-will-not-renew-marriott-ofac-license-to-manage-hotels-in-cuba,1591397199
MA,Fortune 500 Tapestry CEO Jide Zeitlin Quits For Personal Reasons After Less Than A Year On Job,"Jide Zeitlin, CEO of Fortune 500 Tapestry Inc., resigned for personal reasons after less than a year, amidst allegations of an inappropriate personal relationship predating his tenure. His departure reduces the number of Black CEOs in Fortune 500 companies to three. Zeitlin had also been a vocal advocate against racism and for Black Lives Matter.",https://moguldom.com/292508/fortune-500-tapestry-ceo-jide-zeitlin-quits-for-personal-reasons-after-less-than-a-year-on-job/,1595460408
MA,"In the search for a new king of credit cards, some surprise names emerge","The credit card market is dynamic, with rewards constantly changing, making the search for a ""king of credit cards"" an ongoing process. Non-bank providers like Rogers World Elite Mastercard and Brim Financial have emerged as strong contenders, offering competitive rewards and no foreign transaction fees, challenging traditional bank offerings. Consumers are advised to look beyond their primary banks and compare features to find cards that best suit their spending habits and reward preferences, as even top-tier cards can be devalued over time.",https://www.theglobeandmail.com/investing/personal-finance/household-finances/article-in-the-search-for-a-new-king-of-credit-cards-some-surprise-names/,1596093369
MA,BMO signs deal to offer digital chequing accounts in U.S. through Google Pay,"Bank of Montreal (BMO) has partnered with Google to offer digital chequing accounts in the U.S. via Google Pay, joining an initiative launched by Google last November. This collaboration allows BMO to expand its customer reach through Google's platform, offering financial insights and budgeting tools to users, while Google benefits from banks' stability and access to financial data. This move highlights the banking industry's trend of collaborating with tech giants to counter digital disruption and leverage their vast user bases.",https://www.theglobeandmail.com/business/article-bmo-signs-deal-to-offer-digital-chequing-accounts-in-us-through/,1596434995
MA,BBVA te invita al Cosquín Rock Festival Online este fin de semana,"BBVA is inviting customers to the Cosquín Rock Festival Online this weekend, which will be a two-day interactive and immersive digital event featuring over 50 artists from across Hispanoamerica. BBVA customers in Argentina can purchase tickets with Visa and Mastercard credit cards in three interest-free installments. The festival promises a unique online experience including chat functions, meet & greets, and VR experiences.",https://indiehoy.com/espacio-publicitario/bbva-te-invita-al-cosquin-rock-online-este-fin-de-semana/,1596780553
MA,American Express Said to Be in Talks to Buy Kabbage for $850 Million,"American Express is reportedly in advanced talks to acquire online lender Kabbage for an all-cash deal worth up to $850 million. This potential acquisition would further solidify American Express's presence in the small-business market, a sector from which 30% of its revenue is derived. The move follows similar high-value fintech acquisitions by Mastercard and Visa, indicating a broader trend among traditional card networks to integrate fintech innovation.",https://pe-insights.com/american-express-said-to-be-in-talks-to-buy-kabbage-for-850-million/,1597096025
MA,American Express makes Kabbage acquisition official,"American Express has officially acquired Kabbage's team, fintech products, data platform, and intellectual property for small businesses. The deal significantly enhances AmEx's reach into the small business market, which accounts for about 30% of its revenue, and comes after Kabbage played a major role in the Paycheck Protection Program. This acquisition is part of a larger trend of credit-card networks bolstering their technology assets through fintech acquisitions.",https://www.bankingdive.com/news/american-express-kabbage-acquisition-talks/583307/,1597182424
MA,"Jamie Dimon of JP Morgan Chase and other CEOs aim to hire 100,000 New Yorkers by 2030","A group of CEOs, led by Jamie Dimon of JPMorgan Chase and the head of Google, formed the New York Jobs CEO Council with the goal of hiring 100,000 disadvantaged New Yorkers or people of color by 2030. This initiative aims to provide training, apprenticeships, and entry-level positions to address economic inequities exacerbated by the COVID-19 crisis, particularly in communities of color. The program, which includes companies like Goldman Sachs and Amazon, also plans to expand beyond entry-level roles and potentially to other cities.",https://www.usatoday.com/story/money/2020/08/11/jobs-jp-morgan-chase-joins-other-employers-goal-hire-100-000/3310303001/,1597185435
MA,KKR wraps up $739 mn purchase of Korean waste management firms,"KKR has finalized its $739 million acquisition of two South Korean waste treatment companies, ESG Co. Ltd. and ESG Cheongwon Co. Ltd., from Anchor Equity Partners. This deal marks KKR’s first buyout in Korea in two years, aligning with its KKR Global Impact Fund's focus on environmental solutions. The ESG Group, which primarily handles medical waste, is expected to benefit from the growing senior-care market and rising treatment prices.",https://www.kedglobal.com/waste-management/newsView/ked202008210004,1598018801
MA,Ally partners with Mastercard’s Vyze to enter retail point-of-sale lending,"Ally Financial is partnering with Mastercard's Vyze to enter the retail point-of-sale (POS) lending market, offering installment loans ranging from $500 to $40,000 with interest rates between 9.99% and 26.99%. This move follows Ally's earlier acquisition of Health Credit Services and its pivot from a credit card model to focus on POS lending, anticipating significant growth in this sector. The partnership aims to provide merchants with a powerful digital option to offer consumers stable installment loan choices, catering to a market segment that favors fixed monthly payments over traditional credit cards.",https://www.bankingdive.com/news/ally-partners-with-mastercards-vyze-to-enter-retail-point-of-sale-lending/584188/,1598478117
MA,JetBlue makes credit card deal with Puerto Rican bank Popular,JetBlue has announced a new credit card agreement with Puerto Rican bank Popular. The airline will be launching two new Mastercard options in Puerto Rico: one with no annual fee and another with a $99 annual fee. This deal expands JetBlue's credit card offerings in the region.,https://www.bizjournals.com/newyork/news/2020/08/31/jetblue-makes-credit-card-deal-with-puerto-rican-b.html,1598910711
MA,SoundHound Inc. Partners With Mastercard to Voice-Enable Consumer Shopping Experiences,"SoundHound Inc. has partnered with Mastercard to integrate its Houndify voice AI platform into Mastercard's retail solutions, focusing initially on voice-enabled drive-throughs for quick-service restaurants. This collaboration aims to provide low-touch, high-engagement shopping experiences and enhance customer safety and convenience, especially in the wake of the COVID-19 pandemic. The technology will allow customers to place complex orders naturally, with initial pilots starting at White Castle in October 2020.",https://www.businesswire.com/news/home/20200901005334/en/SoundHound-Inc.-Partners-With-Mastercard-to-Voice-Enable-Consumer-Shopping-Experiences,1598938629
MA,Mastercard expands AI drive-thru testing to White Castle,"Mastercard is expanding its AI-powered drive-thru testing to several White Castle locations and a Dunkin' restaurant, following previous tests to enhance ordering efficiency and customer experience. The platform incorporates vehicle recognition and voice ordering technology from Rekor Systems and SoundHound, aiming to provide personalized menus and reduce labor costs in the QSR space. This move reflects a broader industry trend towards contactless ordering and payment methods, accelerated by the pandemic.",https://www.restaurantdive.com/news/mastercard-expands-ai-drive-thru-testing-to-white-castle/584487/,1599001869
MA,"Amid Covid’s Impact, Installment Pay Gets a Lift With New Offerings From Mastercard And Sezzle","Mastercard and online installment startup Sezzle are expanding their installment payment offerings, capitalizing on increased consumer demand due to Covid-19's impact. Mastercard is integrating with TSYS and other technology providers to allow cardholders to elect installment payments before, during, or after a purchase. Sezzle is launching a virtual card compatible with Google Pay and Apple Pay, enabling its buy-now-pay-later service for in-store purchases for the first time.",https://www.digitaltransactions.net/amid-covids-impact-installment-pay-gets-a-lift-with-new-offerings-from-mastercard-and-sezzle/,1599024411
MA,Mastercard partners with Global Payments’ TSYS to expand installment offerings,"Mastercard has partnered with TSYS, a Global Payments company, to offer consumers more flexible payment options by enabling them to split transactions into installments before, during, or after checkout. This collaboration aims to meet the growing demand for flexible payment solutions amidst economic uncertainties, enhancing Mastercard's buy-now-pay-later ecosystem and benefiting issuers and merchants. The partnership focuses on increasing consumer choice, control, and simplicity at checkout, ultimately aiming to boost consumer acquisition, loyalty, and approval rates while decreasing cart abandonment.",https://ibsintelligence.com/ibsi-news/mastercard-partners-with-global-payments-tsys-to-expand-installment-offerings/,1599172001
MA,The digital transformation: speed and convenience drive B2C payments,"Digital transformation is rapidly changing B2C payments, driven by customer demand for speed and convenience, especially among Millennials. The article highlights how technological advancements, particularly mobile technology and payment networks, are enabling businesses to digitize low-value consumer payments like refunds and rebates, significantly reducing costs and enhancing customer satisfaction. This shift leverages network effects, contextual remittance, and enhanced security measures to create a strong value proposition for both payers and customers.",https://www.jpmorgan.com/insights/treasury/payables-disbursements/digital-transformation,1600148001
MA,"Market value of big fintech companies rises to $1 trillion, more than the largest banks","The market capitalization of major fintech companies like Visa, MasterCard, Square, and PayPal has surpassed $1 trillion, exceeding the value of the six largest U.S. banks. This shift reflects investors' favor towards software-based tech companies during the pandemic and fintech's increasing push into traditional banking services. Meanwhile, traditional banks face pressure from low interest rates and potential loan defaults.",https://www.cnbc.com/2020/09/16/market-value-of-big-fintech-companies-rises-to-1-trillion-more-than-the-largest-banks.html,1600243080
MA,10 monopolies and why they make good investments,"This article explores the investment potential of monopolies and oligopolies, guided by insights from Peter Thiel and Warren Buffett on competitive advantage. It identifies ten companies with strong monopolistic or oligopolistic market positions, such as Amazon, Google, Facebook, Visa, and Airbus, highlighting their market shares and business models. The author also discusses the transient nature of monopolies, using examples like Kodak and Nokia, and suggests investing in a ""moat"" ETF for diversified exposure to such companies.",https://drwealth.com/10-monopolies-and-why-they-make-good-investments/,1600383118
MA,PayPal and Mastercard Expand Debit Card Offering to More European Businesses,"PayPal and Mastercard are expanding the availability of the PayPal Business Debit Mastercard to five new European countries: Austria, France, Ireland, Italy, and Spain, in addition to existing markets like Germany, the UK, and the US. This debit card provides small businesses with instant access to their PayPal funds, offers unlimited 0.5% cash back on eligible spending, and has no monthly or foreign exchange fees. The expansion aims to support small businesses, particularly during economic challenges, by facilitating easier access to funds and providing rewards.",https://investor.pypl.com/news-and-events/news-details/2020/PayPal-and-Mastercard-Expand-Debit-Card-Offering-to-More-European-Businesses/default.aspx,1600840094
MA,Wells Fargo CEO Scharf comes under fire over diversity comments,"Wells Fargo CEO Charlie Scharf faced significant backlash for comments made in June regarding the limited pool of Black talent for senior roles, despite the bank's pledge to double Black leadership and tie diversity efforts to executive compensation. Scharf later apologized, clarifying that his remarks were ""insensitive"" and stemmed from ""unconscious bias."" The controversy highlights broader issues of racial diversity in the financial industry, prompting other major banks and financial companies to announce their own diversity initiatives.",https://www.bankingdive.com/news/wells-fargo-ceo-charlie-scharf-diversity/585736/,1600840902
MA,ACI Worldwide and Mastercard to Collaborate and Advance New Payment Solutions and Experiences for Customers,"ACI Worldwide and Mastercard have announced a global partnership to provide real-time payment solutions. Their collaboration will initially focus on offering central infrastructure, payments localization, and access solutions to central banks, scheme operators, and financial institutions worldwide. This partnership aims to accelerate the development and adoption of real-time and multi-channel payment platforms, leveraging the growing market opportunity in account-to-account payments.",https://www.businesswire.com/news/home/20200929005265/en/ACI-Worldwide-and-Mastercard-to-Collaborate-and-Advance-New-Payment-Solutions-and-Experiences-for-Customers,1601415454
MA,Home Depot’s loyalty update gets mobile-first treatment,"Home Depot has updated its Pro Xtra loyalty program, integrating it with a mobile app to offer home-improvement professionals easier ways to earn and redeem points. The app provides a ""mobile-first"" experience, allowing users to track purchases and savings via a virtual ID barcode, and includes gamified features to encourage repeat business. This move reflects Home Depot's broader strategy of leveraging technology to enhance customer engagement and capitalize on strong sales growth seen during the pandemic.",https://www.marketingdive.com/news/home-depots-loyalty-update-gets-mobile-first-treatment/586193/,1601526351
MA,P&G Shareholders Send Resounding Message Calling for Diversity Disclosure,"Procter & Gamble shareholders voted 37% in favor of a resolution from As You Sow, demanding greater disclosure on diversity data related to employee promotion, recruitment, and retention. Investors are concerned P&G's extensive advertising campaigns on race relations may be perceived as exploitative without accompanying internal diversity metrics. This shareholder action highlights a demand for concrete data to demonstrate the effectiveness of P&G's diversity, equity, and inclusion programs, contrasting with other companies that have agreed to increased reporting.",https://www.asyousow.org/press-releases/2020/10/13/pampg-shareholders-send-resounding-message-calling-for-diversity-disclosure,1602564174
